festival_date,dong_name,total_visitors_daily,local_visitors_daily,foreign_visitors_daily,is_festival_active,festival_name,sigungu_name,day_of_week,festival_type,has_celebrity_performance,festival_duration,weather_station_id,min_temperature,max_temperature,rain_duration_active_hours,total_rainfall_active_hours,is_public_holiday,year,month,day,is_weekend,is_final_holiday,daily_festival_attendance_y
2024-07-14,홍천읍,42438,25876,16562,0,없음,데이터없음,6,없음,0,0,212,21.0,30.9,0.0,0.0,0,2024,7,14,1,1,0
2024-07-15,김화읍,3948,2856,1092,0,없음,데이터없음,0,없음,0,0,95,21.5,30.8,0.0,0.0,0,2024,7,15,0,0,0
2024-07-15,대화면,6496,4788,1708,0,없음,데이터없음,0,없음,0,0,121,20.7,29.8,0.0,0.0,0,2024,7,15,0,0,0
2024-07-15,묵호동,8480,4424,4056,0,없음,데이터없음,0,없음,0,0,106,22.1,24.9,3.0,2.6,0,2024,7,15,0,0,0
2024-07-15,사내면,7882,4396,3486,0,없음,데이터없음,0,없음,0,0,95,21.5,30.8,0.0,0.0,0,2024,7,15,0,0,0
2024-07-15,성내동,8060,6671,1390,0,없음,데이터없음,0,없음,0,0,106,22.1,24.9,3.0,2.6,0,2024,7,15,0,0,0
2024-07-15,영월읍,23720,16296,7424,0,없음,데이터없음,0,없음,0,0,121,20.7,29.8,0.0,0.0,0,2024,7,15,0,0,0
2024-07-15,조양동,52969,33918,19050,0,없음,데이터없음,0,없음,0,0,90,21.3,24.1,1.0,0.2,0,2024,7,15,0,0,0
2024-07-15,초당동,25764,10812,14952,0,없음,데이터없음,0,없음,0,0,105,21.8,23.4,10.0,3.5,0,2024,7,15,0,0,0
2024-07-15,홍천읍,41856,31038,10818,0,없음,데이터없음,0,없음,0,0,212,21.3,30.8,0.0,0.0,0,2024,7,15,0,0,0
2024-07-16,김화읍,3829,2807,1022,0,없음,데이터없음,1,없음,0,0,95,21.6,31.0,4.0,1.6,0,2024,7,16,0,0,0
2024-07-16,대화면,6300,4613,1687,0,없음,데이터없음,1,없음,0,0,121,21.0,28.8,5.0,11.2,0,2024,7,16,0,0,0
2024-07-16,묵호동,8414,4536,3878,0,없음,데이터없음,1,없음,0,0,106,22.4,26.8,2.0,0.2,0,2024,7,16,0,0,0
2024-07-16,사내면,6720,4266,2454,0,없음,데이터없음,1,없음,0,0,95,21.6,31.0,4.0,1.6,0,2024,7,16,0,0,0
2024-07-16,성내동,8750,6948,1802,0,없음,데이터없음,1,없음,0,0,106,22.4,26.8,2.0,0.2,0,2024,7,16,0,0,0
2024-07-16,영월읍,23558,16135,7424,0,없음,데이터없음,1,없음,0,0,121,21.0,28.8,5.0,11.2,0,2024,7,16,0,0,0
2024-07-16,조양동,50862,33898,16964,0,없음,데이터없음,1,없음,0,0,90,22.4,27.6,1.0,0.1,0,2024,7,16,0,0,0
2024-07-16,초당동,24014,11350,12663,0,없음,데이터없음,1,없음,0,0,105,21.7,28.4,0.0,0.0,0,2024,7,16,0,0,0
2024-07-16,홍천읍,40736,30446,10290,0,없음,데이터없음,1,없음,0,0,212,22.5,31.3,3.0,8.8,0,2024,7,16,0,0,0
2024-07-17,김화읍,3087,2208,878,0,없음,데이터없음,2,없음,0,0,95,22.3,25.9,15.0,104.5,0,2024,7,17,0,0,0
2024-07-17,대화면,6226,4840,1386,0,없음,데이터없음,2,없음,0,0,121,22.2,29.1,0.0,0.0,0,2024,7,17,0,0,0
2024-07-17,묵호동,7990,4378,3612,0,없음,데이터없음,2,없음,0,0,106,23.4,29.7,2.0,0.6000000000000001,0,2024,7,17,0,0,0
2024-07-17,사내면,6310,4081,2230,0,없음,데이터없음,2,없음,0,0,95,22.3,25.9,15.0,104.5,0,2024,7,17,0,0,0
2024-07-17,성내동,8855,7147,1708,0,없음,데이터없음,2,없음,0,0,106,23.4,29.7,2.0,0.6000000000000001,0,2024,7,17,0,0,0
2024-07-17,영월읍,23289,16030,7259,0,없음,데이터없음,2,없음,0,0,121,22.2,29.1,0.0,0.0,0,2024,7,17,0,0,0
2024-07-17,조양동,49203,33600,15603,0,없음,데이터없음,2,없음,0,0,90,23.3,26.9,6.0,11.9,0,2024,7,17,0,0,0
2024-07-17,초당동,23296,11263,12033,0,없음,데이터없음,2,없음,0,0,105,23.4,30.0,5.0,3.2,0,2024,7,17,0,0,0
2024-07-17,홍천읍,39266,29866,9401,0,없음,데이터없음,2,없음,0,0,212,22.6,28.2,6.0,32.3,0,2024,7,17,0,0,0
2024-07-18,김화읍,2992,2250,742,0,없음,데이터없음,3,없음,0,0,95,22.6,24.5,8.0,29.7,0,2024,7,18,0,0,0
2024-07-18,대화면,5624,4252,1372,0,없음,데이터없음,3,없음,0,0,121,22.9,26.4,10.0,50.8,0,2024,7,18,0,0,0
2024-07-18,묵호동,7668,4221,3448,0,없음,데이터없음,3,없음,0,0,106,24.0,25.8,7.0,7.5,0,2024,7,18,0,0,0
2024-07-18,사내면,6013,4154,1858,0,없음,데이터없음,3,없음,0,0,95,22.6,24.5,8.0,29.7,0,2024,7,18,0,0,0
2024-07-18,성내동,8043,6412,1631,0,없음,데이터없음,3,없음,0,0,106,24.0,25.8,7.0,7.5,0,2024,7,18,0,0,0
2024-07-18,영월읍,21980,15337,6643,0,없음,데이터없음,3,없음,0,0,121,22.9,26.4,10.0,50.8,0,2024,7,18,0,0,0
2024-07-18,조양동,49438,33484,15953,0,없음,데이터없음,3,없음,0,0,90,22.4,26.3,8.0,5.6,0,2024,7,18,0,0,0
2024-07-18,초당동,23093,10930,12162,0,없음,데이터없음,3,없음,0,0,105,24.5,29.3,7.0,17.6,0,2024,7,18,0,0,0
2024-07-18,홍천읍,37513,29278,8236,0,없음,데이터없음,3,없음,0,0,212,22.6,26.4,11.0,83.6,0,2024,7,18,0,0,0
2024-07-19,김화읍,3661,2674,987,0,없음,데이터없음,4,없음,0,0,95,21.9,30.1,0.0,0.0,0,2024,7,19,0,0,0
2024-07-19,대화면,6920,4840,2079,0,없음,데이터없음,4,없음,0,0,121,22.2,29.0,0.0,0.0,0,2024,7,19,0,0,0
2024-07-19,묵호동,16401,9226,7175,1,2025 묵호 도째비 페스타,동해시,4,주민화합,1,3,106,24.0,31.6,0.0,0.0,0,2024,7,19,0,0,15846
2024-07-19,사내면,7354,4602,2751,0,없음,데이터없음,4,없음,0,0,95,21.9,30.1,0.0,0.0,0,2024,7,19,0,0,0
2024-07-19,성내동,8785,6944,1841,0,없음,데이터없음,4,없음,0,0,106,24.0,31.6,0.0,0.0,0,2024,7,19,0,0,0
2024-07-19,영월읍,27587,16432,11154,0,없음,데이터없음,4,없음,0,0,121,22.2,29.0,0.0,0.0,0,2024,7,19,0,0,0
2024-07-19,조양동,57138,35294,21844,0,없음,데이터없음,4,없음,0,0,90,25.8,32.5,0.0,0.0,0,2024,7,19,0,0,0
2024-07-19,초당동,30138,13016,17122,0,없음,데이터없음,4,없음,0,0,105,27.5,32.9,0.0,0.0,0,2024,7,19,0,0,0
2024-07-19,홍천읍,46606,32210,14396,1,제29회 홍천찰옥수수축제,홍천군,4,지역특산물,0,3,212,22.2,31.3,0.0,0.0,0,2024,7,19,0,0,6930
2024-07-20,김화읍,3682,2258,1424,0,없음,데이터없음,5,없음,0,0,95,21.9,28.9,5.0,6.6,0,2024,7,20,1,1,0
2024-07-20,대화면,6405,3717,2688,0,없음,데이터없음,5,없음,0,0,121,21.2,28.5,2.0,0.8999999999999999,0,2024,7,20,1,1,0
2024-07-20,묵호동,21259,8950,12310,1,2025 묵호 도째비 페스타,동해시,5,주민화합,1,3,106,23.2,29.4,0.0,0.0,0,2024,7,20,1,1,27186
2024-07-20,사내면,8676,3742,4935,0,없음,데이터없음,5,없음,0,0,95,21.9,28.9,5.0,6.6,0,2024,7,20,1,1,0
2024-07-20,성내동,8344,5999,2345,1,삼척동해왕이사부축제,삼척시,5,전통역사,0,2,106,23.2,29.4,0.0,0.0,0,2024,7,20,1,1,21254
2024-07-20,영월읍,29550,13388,16163,0,없음,데이터없음,5,없음,0,0,121,21.2,28.5,2.0,0.8999999999999999,0,2024,7,20,1,1,0
2024-07-20,조양동,64491,32354,32137,0,없음,데이터없음,5,없음,0,0,90,25.2,30.9,0.0,0.0,0,2024,7,20,1,1,0
2024-07-20,초당동,39291,12768,26523,0,없음,데이터없음,5,없음,0,0,105,27.5,31.7,0.0,0.0,0,2024,7,20,1,1,0
2024-07-20,홍천읍,49570,27559,22012,1,제29회 홍천찰옥수수축제,홍천군,5,지역특산물,0,3,212,22.6,29.1,4.0,4.2,0,2024,7,20,1,1,10596
2024-07-21,김화읍,3196,1970,1225,0,없음,데이터없음,6,없음,0,0,95,21.5,28.4,3.0,2.3,0,2024,7,21,1,1,0
2024-07-21,대화면,5988,3675,2314,0,없음,데이터없음,6,없음,0,0,121,24.6,29.4,0.0,0.0,0,2024,7,21,1,1,0
2024-07-21,묵호동,16516,6570,9947,1,2025 묵호 도째비 페스타,동해시,6,주민화합,0,3,106,25.7,33.7,0.0,0.0,0,2024,7,21,1,1,21968
2024-07-21,사내면,9138,3703,5436,0,없음,데이터없음,6,없음,0,0,95,21.5,28.4,3.0,2.3,0,2024,7,21,1,1,0
2024-07-21,성내동,7812,5523,2289,1,삼척동해왕이사부축제,삼척시,6,전통역사,0,2,106,25.7,33.7,0.0,0.0,0,2024,7,21,1,1,20746
2024-07-21,영월읍,29470,13066,16404,0,없음,데이터없음,6,없음,0,0,121,24.6,29.4,0.0,0.0,0,2024,7,21,1,1,0
2024-07-21,조양동,58194,31430,26764,0,없음,데이터없음,6,없음,0,0,90,26.6,32.7,0.0,0.0,0,2024,7,21,1,1,0
2024-07-21,초당동,38108,14112,23996,0,없음,데이터없음,6,없음,0,0,105,27.5,33.7,0.0,0.0,0,2024,7,21,1,1,0
2024-07-21,홍천읍,45381,26012,19369,1,제29회 홍천찰옥수수축제,홍천군,6,지역특산물,0,3,212,22.9,30.6,1.0,0.4,0,2024,7,21,1,1,9324
2024-07-22,김화읍,3332,2342,990,0,없음,데이터없음,0,없음,0,0,95,24.0,27.1,11.0,46.0,0,2024,7,22,0,0,0
2024-07-22,대화면,6002,4249,1754,0,없음,데이터없음,0,없음,0,0,121,24.3,29.7,0.0,0.0,0,2024,7,22,0,0,0
2024-07-22,묵호동,9527,4690,4837,0,없음,데이터없음,0,없음,0,0,106,26.5,33.7,0.0,0.0,0,2024,7,22,0,0,0
2024-07-22,사내면,6181,4046,2135,0,없음,데이터없음,0,없음,0,0,95,24.0,27.1,11.0,46.0,0,2024,7,22,0,0,0
2024-07-22,성내동,7595,5904,1690,0,없음,데이터없음,0,없음,0,0,106,26.5,33.7,0.0,0.0,0,2024,7,22,0,0,0
2024-07-22,영월읍,24150,15614,8536,0,없음,데이터없음,0,없음,0,0,121,24.3,29.7,0.0,0.0,0,2024,7,22,0,0,0
2024-07-22,조양동,54296,33764,20531,0,없음,데이터없음,0,없음,0,0,90,26.6,31.3,2.0,0.3,0,2024,7,22,0,0,0
2024-07-22,초당동,27811,11389,16422,0,없음,데이터없음,0,없음,0,0,105,27.9,32.9,2.0,1.2,0,2024,7,22,0,0,0
2024-07-22,홍천읍,40876,30454,10423,0,없음,데이터없음,0,없음,0,0,212,24.6,29.0,3.0,9.9,0,2024,7,22,0,0,0
2024-07-23,김화읍,3336,2387,948,0,없음,데이터없음,1,없음,0,0,95,24.2,27.1,3.0,9.4,0,2024,7,23,0,0,0
2024-07-23,대화면,6020,4176,1844,0,없음,데이터없음,1,없음,0,0,121,23.5,28.7,10.0,28.3,0,2024,7,23,0,0,0
2024-07-23,묵호동,9278,4386,4893,0,없음,데이터없음,1,없음,0,0,106,26.5,32.2,1.0,0.2,0,2024,7,23,0,0,0
2024-07-23,사내면,6380,4207,2174,0,없음,데이터없음,1,없음,0,0,95,24.2,27.1,3.0,9.4,0,2024,7,23,0,0,0
2024-07-23,성내동,8572,6720,1852,0,없음,데이터없음,1,없음,0,0,106,26.5,32.2,1.0,0.2,0,2024,7,23,0,0,0
2024-07-23,영월읍,23464,15326,8138,0,없음,데이터없음,1,없음,0,0,121,23.5,28.7,10.0,28.3,0,2024,7,23,0,0,0
2024-07-23,조양동,53252,33747,19506,0,없음,데이터없음,1,없음,0,0,90,25.4,32.2,0.0,0.0,0,2024,7,23,0,0,0
2024-07-23,초당동,26254,11067,15186,0,없음,데이터없음,1,없음,0,0,105,26.6,32.3,0.0,0.0,0,2024,7,23,0,0,0
2024-07-23,홍천읍,40820,30482,10339,0,없음,데이터없음,1,없음,0,0,212,23.0,28.5,4.0,9.2,0,2024,7,23,0,0,0
2024-07-24,김화읍,3608,2576,1032,0,없음,데이터없음,2,없음,0,0,95,23.6,30.4,1.0,3.8,0,2024,7,24,0,0,0
2024-07-24,대화면,6794,4732,2062,0,없음,데이터없음,2,없음,0,0,121,21.5,30.4,5.0,35.7,0,2024,7,24,0,0,0
2024-07-24,묵호동,10290,5016,5274,0,없음,데이터없음,2,없음,0,0,106,24.4,31.3,3.0,1.3,0,2024,7,24,0,0,0
2024-07-24,사내면,6902,4330,2572,0,없음,데이터없음,2,없음,0,0,95,23.6,30.4,1.0,3.8,0,2024,7,24,0,0,0
2024-07-24,성내동,8449,6682,1768,0,없음,데이터없음,2,없음,0,0,106,24.4,31.3,3.0,1.3,0,2024,7,24,0,0,0
2024-07-24,영월읍,23947,15449,8498,0,없음,데이터없음,2,없음,0,0,121,21.5,30.4,5.0,35.7,0,2024,7,24,0,0,0
2024-07-24,조양동,54212,34086,20125,0,없음,데이터없음,2,없음,0,0,90,26.2,33.3,0.0,0.0,0,2024,7,24,0,0,0
2024-07-24,초당동,27111,11210,15900,0,없음,데이터없음,2,없음,0,0,105,27.4,34.1,0.0,0.0,0,2024,7,24,0,0,0
2024-07-24,홍천읍,41444,30240,11204,0,없음,데이터없음,2,없음,0,0,212,22.7,31.2,2.0,4.1,0,2024,7,24,0,0,0
2024-07-25,김화읍,4064,2716,1348,0,없음,데이터없음,3,없음,0,0,95,24.3,31.6,2.0,0.6000000000000001,0,2024,7,25,0,0,0
2024-07-25,대화면,6822,4648,2174,0,없음,데이터없음,3,없음,0,0,121,22.3,31.4,1.0,0.3,0,2024,7,25,0,0,0
2024-07-25,묵호동,10784,4918,5866,0,없음,데이터없음,3,없음,0,0,106,25.7,35.4,0.0,0.0,0,2024,7,25,0,0,0
2024-07-25,사내면,7480,4372,3108,0,없음,데이터없음,3,없음,0,0,95,24.3,31.6,2.0,0.6000000000000001,0,2024,7,25,0,0,0
2024-07-25,성내동,8792,6790,2002,0,없음,데이터없음,3,없음,0,0,106,25.7,35.4,0.0,0.0,0,2024,7,25,0,0,0
2024-07-25,영월읍,24885,15512,9373,0,없음,데이터없음,3,없음,0,0,121,22.3,31.4,1.0,0.3,0,2024,7,25,0,0,0
2024-07-25,조양동,56441,34030,22410,0,없음,데이터없음,3,없음,0,0,90,26.8,33.1,0.0,0.0,0,2024,7,25,0,0,0
2024-07-25,초당동,29306,11778,17528,0,없음,데이터없음,3,없음,0,0,105,29.2,34.7,0.0,0.0,0,2024,7,25,0,0,0
2024-07-25,홍천읍,42318,30426,11893,0,없음,데이터없음,3,없음,0,0,212,24.5,32.3,0.0,0.0,0,2024,7,25,0,0,0
2024-07-26,김화읍,4092,2639,1452,0,없음,데이터없음,4,없음,0,0,95,23.3,33.0,5.0,31.0,0,2024,7,26,0,0,0
2024-07-26,대화면,8463,4910,3552,1,2025년 평창더위사냥축제,평창군,4,자연생태,0,10,121,23.7,32.3,1.0,0.6,0,2024,7,26,0,0,2211
2024-07-26,묵호동,12996,5120,7875,0,없음,데이터없음,4,없음,0,0,106,25.3,33.1,0.0,0.0,0,2024,7,26,0,0,0
2024-07-26,사내면,8092,4431,3661,0,없음,데이터없음,4,없음,0,0,95,23.3,33.0,5.0,31.0,0,2024,7,26,0,0,0
2024-07-26,성내동,9121,6758,2362,0,없음,데이터없음,4,없음,0,0,106,25.3,33.1,0.0,0.0,0,2024,7,26,0,0,0
2024-07-26,영월읍,26964,15309,11655,0,없음,데이터없음,4,없음,0,0,121,23.7,32.3,1.0,0.6,0,2024,7,26,0,0,0
2024-07-26,조양동,60708,33386,27321,0,없음,데이터없음,4,없음,0,0,90,25.3,29.4,2.0,2.6,0,2024,7,26,0,0,0
2024-07-26,초당동,33142,11512,21630,0,없음,데이터없음,4,없음,0,0,105,27.0,32.9,0.0,0.0,0,2024,7,26,0,0,0
2024-07-26,홍천읍,45896,30443,15452,0,없음,데이터없음,4,없음,0,0,212,24.0,33.7,2.0,8.9,0,2024,7,26,0,0,0
2024-07-27,김화읍,4274,2023,2250,0,없음,데이터없음,5,없음,0,0,95,25.2,31.5,8.0,46.1,0,2024,7,27,1,1,0
2024-07-27,대화면,10570,4809,5761,1,2025년 평창더위사냥축제,평창군,5,자연생태,0,10,121,24.3,32.4,0.0,0.0,0,2024,7,27,1,1,3586
2024-07-27,묵호동,19918,5572,14346,0,없음,데이터없음,5,없음,0,0,106,25.9,29.5,4.0,2.9,0,2024,7,27,1,1,0
2024-07-27,사내면,10318,3650,6668,0,없음,데이터없음,5,없음,0,0,95,25.2,31.5,8.0,46.1,0,2024,7,27,1,1,0
2024-07-27,성내동,8575,5635,2940,0,없음,데이터없음,5,없음,0,0,106,25.9,29.5,4.0,2.9,0,2024,7,27,1,1,0
2024-07-27,영월읍,34192,13356,20836,0,없음,데이터없음,5,없음,0,0,121,24.3,32.4,0.0,0.0,0,2024,7,27,1,1,0
2024-07-27,조양동,70210,31238,38972,0,없음,데이터없음,5,없음,0,0,90,25.9,30.8,4.0,4.0,0,2024,7,27,1,1,0
2024-07-27,초당동,43120,12348,30772,0,없음,데이터없음,5,없음,0,0,105,27.8,34.4,2.0,1.1,0,2024,7,27,1,1,0
2024-07-27,홍천읍,46403,25904,20500,0,없음,데이터없음,5,없음,0,0,212,25.1,32.2,4.0,2.7,0,2024,7,27,1,1,0
2024-07-28,김화읍,4333,2090,2244,0,없음,데이터없음,6,없음,0,0,95,25.7,30.6,0.0,0.0,0,2024,7,28,1,1,0
2024-07-28,대화면,10815,4644,6170,1,2025년 평창더위사냥축제,평창군,6,자연생태,0,10,121,24.0,31.4,0.0,0.0,0,2024,7,28,1,1,3841
2024-07-28,묵호동,20178,5716,14462,0,없음,데이터없음,6,없음,0,0,106,26.1,36.1,0.0,0.0,0,2024,7,28,1,1,0
2024-07-28,사내면,12442,3843,8600,0,없음,데이터없음,6,없음,0,0,95,25.7,30.6,0.0,0.0,0,2024,7,28,1,1,0
2024-07-28,성내동,8880,5198,3682,0,없음,데이터없음,6,없음,0,0,106,26.1,36.1,0.0,0.0,0,2024,7,28,1,1,0
2024-07-28,영월읍,34794,12789,22004,0,없음,데이터없음,6,없음,0,0,121,24.0,31.4,0.0,0.0,0,2024,7,28,1,1,0
2024-07-28,조양동,64732,28206,36526,0,없음,데이터없음,6,없음,0,0,90,26.7,34.8,0.0,0.0,0,2024,7,28,1,1,0
2024-07-28,초당동,46722,13251,33470,0,없음,데이터없음,6,없음,0,0,105,27.7,35.8,0.0,0.0,0,2024,7,28,1,1,0
2024-07-28,홍천읍,43256,24342,18914,0,없음,데이터없음,6,없음,0,0,212,24.9,32.1,0.0,0.0,0,2024,7,28,1,1,0
2024-07-29,김화읍,4067,2450,1617,0,없음,데이터없음,0,없음,0,0,95,25.1,27.3,13.0,3.5,0,2024,7,29,0,0,0
2024-07-29,대화면,9331,4830,4501,1,2025년 평창더위사냥축제,평창군,0,자연생태,0,10,121,26.2,28.5,0.0,0.0,0,2024,7,29,0,0,2802
2024-07-29,묵호동,15463,4746,10717,0,없음,데이터없음,0,없음,0,0,106,30.0,35.5,0.0,0.0,0,2024,7,29,0,0,0
2024-07-29,사내면,8082,4088,3994,0,없음,데이터없음,0,없음,0,0,95,25.1,27.3,13.0,3.5,0,2024,7,29,0,0,0
2024-07-29,성내동,8225,5733,2492,0,없음,데이터없음,0,없음,0,0,106,30.0,35.5,0.0,0.0,0,2024,7,29,0,0,0
2024-07-29,영월읍,31482,15267,16216,0,없음,데이터없음,0,없음,0,0,121,26.2,28.5,0.0,0.0,0,2024,7,29,0,0,0
2024-07-29,조양동,70175,32802,37373,0,없음,데이터없음,0,없음,0,0,90,30.7,33.9,0.0,0.0,0,2024,7,29,0,0,0
2024-07-29,초당동,41268,11162,30107,0,없음,데이터없음,0,없음,0,0,105,30.5,33.9,0.0,0.0,0,2024,7,29,0,0,0
2024-07-29,홍천읍,44933,29134,15799,0,없음,데이터없음,0,없음,0,0,212,25.6,29.0,0.0,0.0,0,2024,7,29,0,0,0
2024-07-30,김화읍,4676,2740,1936,0,없음,데이터없음,1,없음,0,0,95,24.5,30.2,2.0,0.4,0,2024,7,30,0,0,0
2024-07-30,대화면,8519,4498,4022,1,2025년 평창더위사냥축제,평창군,1,자연생태,0,10,121,24.6,28.2,0.0,0.0,0,2024,7,30,0,0,2504
2024-07-30,묵호동,15638,4862,10776,0,없음,데이터없음,1,없음,0,0,106,28.9,36.3,0.0,0.0,0,2024,7,30,0,0,0
2024-07-30,사내면,7833,3990,3843,0,없음,데이터없음,1,없음,0,0,95,24.5,30.2,2.0,0.4,0,2024,7,30,0,0,0
2024-07-30,성내동,8872,6104,2768,0,없음,데이터없음,1,없음,0,0,106,28.9,36.3,0.0,0.0,0,2024,7,30,0,0,0
2024-07-30,영월읍,30880,15236,15645,0,없음,데이터없음,1,없음,0,0,121,24.6,28.2,0.0,0.0,0,2024,7,30,0,0,0
2024-07-30,조양동,67162,32487,34674,0,없음,데이터없음,1,없음,0,0,90,30.2,35.0,0.0,0.0,0,2024,7,30,0,0,0
2024-07-30,초당동,38388,11238,27150,1,경포 썸머 페스티벌,강릉시,1,문화예술,1,7,105,29.1,33.9,0.0,0.0,0,2024,7,30,0,0,5535
2024-07-30,홍천읍,44370,29575,14794,0,없음,데이터없음,1,없음,0,0,212,25.9,31.0,0.0,0.0,0,2024,7,30,0,0,0
2024-07-31,김화읍,5369,3118,2250,0,없음,데이터없음,2,없음,0,0,95,25.5,31.2,0.0,0.0,0,2024,7,31,0,0,0
2024-07-31,대화면,9012,4714,4298,1,2025년 평창더위사냥축제,평창군,2,자연생태,0,10,121,23.7,31.2,0.0,0.0,0,2024,7,31,0,0,2675
2024-07-31,묵호동,15827,5268,10560,0,없음,데이터없음,2,없음,0,0,106,27.2,35.2,0.0,0.0,0,2024,7,31,0,0,0
2024-07-31,사내면,9664,4308,5355,0,없음,데이터없음,2,없음,0,0,95,25.5,31.2,0.0,0.0,0,2024,7,31,0,0,0
2024-07-31,성내동,9096,6192,2905,0,없음,데이터없음,2,없음,0,0,106,27.2,35.2,0.0,0.0,0,2024,7,31,0,0,0
2024-07-31,영월읍,30044,15071,14973,0,없음,데이터없음,2,없음,0,0,121,23.7,31.2,0.0,0.0,0,2024,7,31,0,0,0
2024-07-31,조양동,66770,32770,33999,0,없음,데이터없음,2,없음,0,0,90,27.7,34.0,0.0,0.0,0,2024,7,31,0,0,0
2024-07-31,초당동,37846,11098,26747,1,경포 썸머 페스티벌,강릉시,2,문화예술,1,7,105,30.4,36.8,0.0,0.0,0,2024,7,31,0,0,5453
2024-07-31,홍천읍,49108,30653,18456,1,제9회 홍천강 별빛음악 맥주축제,홍천군,2,지역특산물,1,5,212,24.0,32.2,0.0,0.0,0,2024,7,31,0,0,21708
2024-08-01,강림면,2709,1068,1642,0,없음,데이터없음,3,없음,0,0,114,27.3,32.5,0.0,0.0,0,2024,8,1,0,0,0
2024-08-01,공근면,4484,1862,2622,0,없음,데이터없음,3,없음,0,0,114,27.3,32.5,0.0,0.0,0,2024,8,1,0,0,0
2024-08-01,국토정중앙면,6822,4074,2748,0,없음,데이터없음,3,없음,0,0,211,26.1,31.8,0.0,0.0,0,2024,8,1,0,0,0
2024-08-01,김화읍,11028,5740,5288,1,제18회 철원 화강 다슬기 축제,철원군,3,자연생태,1,4,95,25.4,31.2,0.0,0.0,0,2024,8,1,0,0,22516
2024-08-01,대화면,9790,4977,4812,1,2025년 평창더위사냥축제,평창군,3,자연생태,0,10,121,23.7,32.0,0.0,0.0,0,2024,8,1,0,0,2995
2024-08-01,둔내면,18854,4266,14588,0,없음,데이터없음,3,없음,0,0,100,22.2,28.8,0.0,0.0,0,2024,8,1,0,0,0
2024-08-01,명륜1동,9779,8788,990,0,없음,데이터없음,3,없음,0,0,114,27.3,32.5,0.0,0.0,0,2024,8,1,0,0,0
2024-08-01,묵호동,19176,5274,13902,0,없음,데이터없음,3,없음,0,0,106,26.7,34.1,0.0,0.0,0,2024,8,1,0,0,0
2024-08-01,봉평면,28728,5670,23058,0,없음,데이터없음,3,없음,0,0,100,22.2,28.8,0.0,0.0,0,2024,8,1,0,0,0
2024-08-01,북면,25704,7385,18319,0,없음,데이터없음,3,없음,0,0,121,23.7,32.0,0.0,0.0,0,2024,8,1,0,0,0
2024-08-01,사내면,13097,4998,8099,1,제21회 화천토마토축제,화천군,3,지역특산물,0,4,95,25.4,31.2,0.0,0.0,0,2024,8,1,0,0,24092
2024-08-01,성내동,8466,6044,2422,0,없음,데이터없음,3,없음,0,0,106,26.7,34.1,0.0,0.0,0,2024,8,1,0,0,0
2024-08-01,양구읍,20482,13979,6503,0,없음,데이터없음,3,없음,0,0,211,26.1,31.8,0.0,0.0,0,2024,8,1,0,0,0
2024-08-01,영월읍,32778,15096,17682,0,없음,데이터없음,3,없음,0,0,121,23.7,32.0,0.0,0.0,0,2024,8,1,0,0,0
2024-08-01,용평면,25210,4032,21178,0,없음,데이터없음,3,없음,0,0,100,22.2,28.8,0.0,0.0,0,2024,8,1,0,0,0
2024-08-01,조양동,66448,28609,37838,0,없음,데이터없음,3,없음,0,0,90,27.3,36.6,0.0,0.0,0,2024,8,1,0,0,0
2024-08-01,중앙동,34268,21714,12554,0,없음,데이터없음,3,없음,0,0,114,27.3,32.5,0.0,0.0,0,2024,8,1,0,0,0
2024-08-01,청일면,3476,1071,2404,0,없음,데이터없음,3,없음,0,0,212,25.4,32.7,0.0,0.0,0,2024,8,1,0,0,0
2024-08-01,초당동,40814,11298,29516,1,경포 썸머 페스티벌,강릉시,3,문화예술,1,7,105,30.3,36.7,0.0,0.0,0,2024,8,1,0,0,6018
2024-08-01,평창읍,16121,9810,6310,0,없음,데이터없음,3,없음,0,0,121,23.7,32.0,0.0,0.0,0,2024,8,1,0,0,0
2024-08-01,홍천읍,49532,30502,19030,1,제9회 홍천강 별빛음악 맥주축제,홍천군,3,지역특산물,0,5,212,25.4,32.7,0.0,0.0,0,2024,8,1,0,0,22383
2024-08-02,강림면,3024,906,2118,0,없음,데이터없음,4,없음,0,0,114,27.9,32.6,1.0,4.6,0,2024,8,2,0,0,0
2024-08-02,공근면,5180,1862,3318,0,없음,데이터없음,4,없음,0,0,114,27.9,32.6,1.0,4.6,0,2024,8,2,0,0,0
2024-08-02,국토정중앙면,6881,3864,3017,0,없음,데이터없음,4,없음,0,0,211,26.3,31.9,1.0,0.5,0,2024,8,2,0,0,0
2024-08-02,김화읍,12670,6332,6338,1,제18회 철원 화강 다슬기 축제,철원군,4,자연생태,1,4,95,26.1,30.3,1.0,0.5,0,2024,8,2,0,0,26986
2024-08-02,대화면,11263,5016,6248,1,2025년 평창더위사냥축제,평창군,4,자연생태,0,10,121,24.8,32.6,1.0,3.8,0,2024,8,2,0,0,3889
2024-08-02,둔내면,21102,4322,16779,0,없음,데이터없음,4,없음,0,0,100,23.8,29.4,0.0,0.0,0,2024,8,2,0,0,0
2024-08-02,명륜1동,10157,8788,1368,0,없음,데이터없음,4,없음,0,0,114,27.9,32.6,1.0,4.6,0,2024,8,2,0,0,0
2024-08-02,묵호동,20282,5320,14962,0,없음,데이터없음,4,없음,0,0,106,27.7,36.1,0.0,0.0,0,2024,8,2,0,0,0
