datetime,hour,STN,TA,RN,SD_TOT
2023-08-29,21,131,22.7,0.0,
2023-08-29,22,131,22.8,0.0,
2023-08-29,23,131,22.8,0.0,
2023-08-30,0,131,22.7,0.0,
2023-08-30,1,131,22.8,0.0,
2023-08-30,2,131,22.7,0.0,
2023-08-30,3,131,22.7,0.0,
2023-08-30,4,131,22.7,0.0,
2023-08-30,5,131,22.7,0.0,
2023-08-30,6,131,22.4,0.0,
2023-08-30,7,131,22.5,0.1,
2023-08-30,8,131,22.2,2.3,
2023-08-30,9,131,22.2,1.7,
2023-08-30,10,131,22.3,2.0,
2023-08-30,11,131,23.3,0.0,
2023-08-30,12,131,22.5,1.5,
2023-08-30,13,131,23.0,2.3,
2023-08-30,14,131,23.3,0.2,
2023-08-30,15,131,23.0,1.9,
2023-08-30,16,131,22.8,3.9,
2023-08-30,17,131,22.2,8.7,
2023-08-30,18,131,22.3,2.6,
2023-08-30,19,131,21.6,0.9,
2023-08-30,20,131,21.7,0.1,
2023-08-30,21,131,21.5,0.1,
2023-08-30,22,131,21.7,0.0,
2023-08-30,23,131,21.7,0.0,
2023-08-31,0,131,21.5,0.0,
2023-08-31,1,131,21.5,0.0,
2023-08-31,2,131,21.5,0.0,
2023-08-31,3,131,21.2,0.0,
2023-08-31,4,131,21.2,0.0,
2023-08-31,5,131,21.1,0.0,
2023-08-31,6,131,21.2,0.0,
2023-08-31,7,131,21.4,0.0,
2023-08-31,8,131,21.8,0.0,
2023-08-31,9,131,22.6,0.0,
2023-08-31,10,131,23.0,0.0,
2023-08-31,11,131,23.7,0.0,
2023-08-31,12,131,24.3,0.0,
2023-08-31,13,131,25.7,0.0,
2023-08-31,14,131,25.7,0.0,
2023-08-31,15,131,26.2,0.0,
2023-08-31,16,131,27.9,0.0,
2023-08-31,17,131,27.6,0.0,
2023-08-31,18,131,26.7,0.0,
2023-08-31,19,131,25.7,0.0,
2023-08-31,20,131,25.1,0.0,
2023-08-31,21,131,24.2,0.0,
2023-08-31,22,131,23.0,0.0,
2023-08-31,23,131,22.6,0.0,
2023-07-01,0,221,22.1,0.0,
2023-07-01,1,221,21.8,0.0,
2023-07-01,2,221,21.7,0.0,
2023-07-01,3,221,20.9,0.0,
2023-07-01,4,221,21.4,0.0,
2023-07-01,5,221,21.5,0.0,
2023-07-01,6,221,21.7,0.0,
2023-07-01,7,221,22.0,0.0,
2023-07-01,8,221,22.8,0.0,
2023-07-01,9,221,24.6,0.0,
2023-07-01,10,221,26.2,0.0,
2023-07-01,11,221,27.0,0.0,
2023-07-01,12,221,28.4,0.0,
2023-07-01,13,221,29.5,0.0,
2023-07-01,14,221,30.9,0.0,
2023-07-01,15,221,30.8,0.0,
2023-07-01,16,221,30.5,0.0,
2023-07-01,17,221,30.8,0.0,
2023-07-01,18,221,30.1,0.0,
2023-07-01,19,221,29.0,0.0,
2023-07-01,20,221,25.4,0.0,
2023-07-01,21,221,23.9,0.0,
2023-07-01,22,221,23.1,0.0,
2023-07-01,23,221,22.5,0.0,
2023-07-02,0,221,22.2,0.0,
2023-07-02,1,221,21.8,0.0,
2023-07-02,2,221,21.2,0.0,
2023-07-02,3,221,21.0,0.0,
2023-07-02,4,221,21.0,0.0,
2023-07-02,5,221,20.5,0.0,
2023-07-02,6,221,21.3,0.0,
2023-07-02,7,221,22.5,0.0,
2023-07-02,8,221,23.2,0.0,
2023-07-02,9,221,24.5,0.0,
2023-07-02,10,221,25.9,0.0,
2023-07-02,11,221,26.0,0.0,
2023-07-02,12,221,27.7,0.0,
2023-07-02,13,221,29.0,0.0,
2023-07-02,14,221,29.1,0.0,
2023-07-02,15,221,29.3,0.0,
2023-07-02,16,221,28.8,0.0,
2023-07-02,17,221,29.0,0.0,
2023-07-02,18,221,28.8,0.0,
2023-07-02,19,221,27.2,0.0,
2023-07-02,20,221,25.7,0.0,
2023-07-02,21,221,24.3,0.0,
2023-07-02,22,221,23.4,0.0,
2023-07-02,23,221,23.0,0.0,
2023-07-03,0,221,22.3,0.0,
2023-07-03,1,221,21.9,0.0,
2023-07-03,2,221,21.5,0.0,
2023-07-03,3,221,21.4,0.0,
2023-07-03,4,221,21.8,0.0,
2023-07-03,5,221,22.0,0.0,
2023-07-03,6,221,22.3,0.0,
2023-07-03,7,221,22.6,0.0,
2023-07-03,8,221,23.2,0.0,
2023-07-03,9,221,24.1,0.0,
2023-07-03,10,221,25.8,0.0,
2023-07-03,11,221,28.5,0.0,
2023-07-03,12,221,29.7,0.0,
2023-07-03,13,221,30.9,0.0,
2023-07-03,14,221,31.5,0.0,
2023-07-03,15,221,31.4,0.0,
2023-07-03,16,221,32.4,0.0,
2023-07-03,17,221,31.6,0.0,
2023-07-03,18,221,31.4,0.0,
2023-07-03,19,221,29.1,0.0,
2023-07-03,20,221,25.6,0.0,
2023-07-03,21,221,24.2,0.0,
2023-07-03,22,221,23.3,0.0,
2023-07-03,23,221,22.4,0.0,
2023-07-04,0,221,22.0,0.0,
2023-07-04,1,221,21.5,0.0,
2023-07-04,2,221,21.2,0.0,
2023-07-04,3,221,21.1,0.0,
2023-07-04,4,221,21.4,0.0,
2023-07-04,5,221,20.8,0.0,
2023-07-04,6,221,21.3,0.0,
2023-07-04,7,221,23.1,0.0,
2023-07-04,8,221,24.2,0.0,
2023-07-04,9,221,25.4,0.0,
2023-07-04,10,221,26.2,0.0,
2023-07-04,11,221,27.9,0.0,
2023-07-04,12,221,29.1,0.0,
2023-07-04,13,221,28.7,0.0,
2023-07-04,14,221,27.4,0.0,
2023-07-04,15,221,25.5,0.0,
2023-07-04,16,221,23.2,2.4,
2023-07-04,17,221,23.6,0.8,
2023-07-04,18,221,23.4,0.3,
2023-07-04,19,221,23.1,1.1,
2023-07-04,20,221,22.7,1.1,
2023-07-04,21,221,22.4,2.1,
2023-07-04,22,221,22.2,9.6,
2023-07-04,23,221,22.2,9.1,
2023-07-05,0,221,22.4,0.9,
2023-07-05,1,221,22.5,0.3,
2023-07-05,2,221,22.3,2.4,
2023-07-05,3,221,22.3,6.6,
2023-07-05,4,221,22.4,15.8,
2023-07-05,5,221,23.0,0.5,
2023-07-05,6,221,23.2,4.0,
2023-07-05,7,221,22.7,0.4,
2023-07-05,8,221,21.8,0.0,
2023-07-05,9,221,21.3,0.2,
2023-07-05,10,221,21.7,0.1,
2023-07-05,11,221,22.1,0.0,
2023-07-05,12,221,23.5,0.0,
2023-07-05,13,221,24.1,0.0,
2023-07-05,14,221,25.0,0.0,
2023-07-05,15,221,26.0,0.0,
2023-07-05,16,221,26.1,0.0,
2023-07-05,17,221,25.9,0.0,
2023-07-05,18,221,25.6,0.0,
2023-07-05,19,221,24.8,0.0,
2023-07-05,20,221,23.4,0.0,
2023-07-05,21,221,23.3,0.0,
2023-07-05,22,221,22.6,0.0,
2023-07-05,23,221,21.5,0.0,
2023-07-06,0,221,21.1,0.0,
2023-07-06,1,221,19.8,0.0,
2023-07-06,2,221,19.4,0.0,
2023-07-06,3,221,19.0,0.0,
2023-07-06,4,221,19.0,0.0,
2023-07-06,5,221,18.9,0.0,
2023-07-06,6,221,19.0,0.0,
2023-07-06,7,221,20.5,0.0,
2023-07-06,8,221,22.7,0.0,
2023-07-06,9,221,24.4,0.0,
2023-07-06,10,221,26.4,0.0,
2023-07-06,11,221,28.1,0.0,
2023-07-06,12,221,28.8,0.0,
2023-07-06,13,221,28.9,0.0,
2023-07-06,14,221,29.2,0.0,
2023-07-06,15,221,30.0,0.0,
2023-07-06,16,221,29.4,0.0,
2023-07-06,17,221,29.3,0.0,
2023-07-06,18,221,28.7,0.0,
2023-07-06,19,221,27.7,0.0,
2023-07-06,20,221,25.4,0.0,
2023-07-06,21,221,23.8,0.0,
2023-07-06,22,221,23.1,0.0,
2023-07-06,23,221,22.3,0.0,
2023-07-07,0,221,21.5,0.0,
2023-07-07,1,221,21.3,0.0,
2023-07-07,2,221,21.3,0.0,
2023-07-07,3,221,21.0,0.0,
2023-07-07,4,221,21.0,0.0,
2023-07-07,5,221,21.2,0.0,
2023-07-07,6,221,21.3,0.0,
2023-07-07,7,221,21.8,0.0,
2023-07-07,8,221,22.6,0.0,
2023-07-07,9,221,24.6,0.0,
2023-07-07,10,221,25.6,0.0,
2023-07-07,11,221,25.8,0.0,
2023-07-07,12,221,25.7,0.0,
2023-07-07,13,221,24.8,0.0,
2023-07-07,14,221,24.7,0.0,
2023-07-07,15,221,22.3,0.0,
2023-07-07,16,221,21.0,0.0,
2023-07-07,17,221,19.6,0.4,
2023-07-07,18,221,19.2,1.0,
2023-07-07,19,221,19.6,0.0,
2023-07-07,20,221,19.5,0.0,
2023-07-07,21,221,19.6,0.0,
2023-07-07,22,221,19.4,0.0,
2023-07-07,23,221,19.4,0.0,
2023-07-08,0,221,19.4,0.0,
2023-07-08,1,221,19.2,0.0,
2023-07-08,2,221,19.1,0.0,
2023-07-08,3,221,19.0,0.0,
2023-07-08,4,221,19.2,0.2,
2023-07-08,5,221,19.2,0.0,
2023-07-08,6,221,19.2,0.0,
2023-07-08,7,221,19.4,0.0,
2023-07-08,8,221,19.6,0.0,
2023-07-08,9,221,21.0,0.0,
2023-07-08,10,221,22.7,0.0,
2023-07-08,11,221,23.8,0.0,
2023-07-08,12,221,25.7,0.0,
2023-07-08,13,221,26.7,0.0,
2023-07-08,14,221,27.4,0.0,
2023-07-08,15,221,28.7,0.0,
2023-07-08,16,221,28.4,0.0,
2023-07-08,17,221,27.5,0.0,
2023-07-08,18,221,27.7,0.0,
2023-07-08,19,221,26.9,0.0,
2023-07-08,20,221,25.3,0.0,
2023-07-08,21,221,23.9,0.0,
2023-07-08,22,221,23.2,0.0,
2023-07-08,23,221,23.3,0.0,
2023-07-09,0,221,23.0,0.0,
2023-07-09,1,221,23.0,0.0,
2023-07-09,2,221,22.4,0.0,
2023-07-09,3,221,22.0,0.0,
2023-07-09,4,221,21.9,0.0,
2023-07-09,5,221,21.6,0.0,
2023-07-09,6,221,22.5,0.0,
2023-07-09,7,221,22.7,0.0,
2023-07-09,8,221,23.0,0.0,
2023-07-09,9,221,24.7,0.0,
2023-07-09,10,221,25.4,0.0,
2023-07-09,11,221,26.0,0.0,
2023-07-09,12,221,27.1,0.0,
2023-07-09,13,221,27.0,0.0,
2023-07-09,14,221,28.2,0.0,
2023-07-09,15,221,22.0,37.5,
2023-07-09,16,221,21.9,4.3,
2023-07-09,17,221,23.0,0.0,
2023-07-09,18,221,23.4,0.0,
2023-07-09,19,221,23.4,0.0,
2023-07-09,20,221,22.9,0.0,
2023-07-09,21,221,22.4,0.0,
2023-07-09,22,221,21.9,0.0,
2023-07-09,23,221,22.1,0.0,
2023-07-10,0,221,22.3,0.0,
2023-07-10,1,221,22.2,0.0,
2023-07-10,2,221,21.6,0.0,
2023-07-10,3,221,21.6,0.0,
2023-07-10,4,221,21.7,0.0,
2023-07-10,5,221,21.8,0.0,
2023-07-10,6,221,22.0,3.7,
2023-07-10,7,221,21.0,3.5,
2023-07-10,8,221,21.9,0.0,
2023-07-10,9,221,23.4,0.0,
2023-07-10,10,221,24.5,0.0,
2023-07-10,11,221,25.3,0.0,
2023-07-10,12,221,26.5,0.0,
2023-07-10,13,221,27.4,0.0,
2023-07-10,14,221,28.5,0.0,
2023-07-10,15,221,27.7,0.0,
2023-07-10,16,221,29.4,0.0,
2023-07-10,17,221,28.6,0.0,
2023-07-10,18,221,28.4,0.0,
2023-07-10,19,221,27.7,0.0,
2023-07-10,20,221,25.3,0.0,
2023-07-10,21,221,23.9,0.0,
2023-07-10,22,221,24.3,0.0,
2023-07-10,23,221,24.3,0.0,
2023-07-11,0,221,23.7,0.0,
2023-07-11,1,221,23.4,0.0,
2023-07-11,2,221,23.1,0.0,
2023-07-11,3,221,22.9,0.0,
2023-07-11,4,221,22.0,0.0,
2023-07-11,5,221,22.3,0.0,
2023-07-11,6,221,22.6,0.0,
2023-07-11,7,221,23.2,0.0,
2023-07-11,8,221,24.4,0.0,
2023-07-11,9,221,24.5,0.0,
2023-07-11,10,221,23.2,5.6,
2023-07-11,11,221,23.7,10.6,
2023-07-11,12,221,22.6,0.6,
2023-07-11,13,221,21.5,5.4,
2023-07-11,14,221,22.0,3.4,
2023-07-11,15,221,22.6,0.8,
2023-07-11,16,221,22.6,0.0,
2023-07-11,17,221,22.3,0.8,
2023-07-11,18,221,22.4,0.0,
2023-07-11,19,221,20.9,14.9,
2023-07-11,20,221,20.4,13.6,
2023-07-11,21,221,20.5,0.5,
2023-07-11,22,221,20.7,0.0,
2023-07-11,23,221,20.7,0.0,
2023-07-12,0,221,20.7,0.0,
2023-07-12,1,221,20.9,0.0,
2023-07-12,2,221,21.0,0.0,
2023-07-12,3,221,21.2,0.0,
2023-07-12,4,221,21.2,0.0,
2023-07-12,5,221,21.2,0.0,
2023-07-12,6,221,21.1,0.0,
2023-07-12,7,221,21.4,0.0,
2023-07-12,8,221,22.3,0.0,
2023-07-12,9,221,23.9,0.0,
2023-07-12,10,221,25.3,0.0,
2023-07-12,11,221,26.3,0.0,
2023-07-12,12,221,28.0,0.0,
2023-07-12,13,221,28.4,0.0,
2023-07-12,14,221,28.1,0.0,
2023-07-12,15,221,28.3,0.0,
2023-07-12,16,221,27.3,0.0,
2023-07-12,17,221,28.3,0.0,
2023-07-12,18,221,27.4,0.0,
2023-07-12,19,221,26.2,0.0,
2023-07-12,20,221,24.8,0.0,
2023-07-12,21,221,24.1,0.0,
2023-07-12,22,221,23.6,0.0,
2023-07-12,23,221,23.4,0.0,
2023-07-13,0,221,23.0,0.0,
2023-07-13,1,221,23.1,0.0,
2023-07-13,2,221,22.9,0.0,
2023-07-13,3,221,22.9,0.0,
2023-07-13,4,221,22.8,0.0,
2023-07-13,5,221,22.8,0.0,
2023-07-13,6,221,22.9,0.0,
2023-07-13,7,221,23.0,0.0,
2023-07-13,8,221,23.4,0.0,
2023-07-13,9,221,24.0,0.0,
2023-07-13,10,221,24.0,0.3,
2023-07-13,11,221,23.7,1.3,
2023-07-13,12,221,23.6,3.8,
2023-07-13,13,221,23.2,20.3,
2023-07-13,14,221,23.9,4.8,
2023-07-13,15,221,24.1,0.5,
2023-07-13,16,221,24.6,0.1,
2023-07-13,17,221,24.9,0.0,
2023-07-13,18,221,24.6,0.0,
2023-07-13,19,221,24.1,0.0,
2023-07-13,20,221,23.7,0.3,
2023-07-13,21,221,23.4,1.5,
2023-07-13,22,221,23.5,0.3,
2023-07-13,23,221,23.3,1.0,
2023-07-14,0,221,23.2,8.7,
2023-07-14,1,221,23.3,0.0,
2023-07-14,2,221,23.0,5.4,
2023-07-14,3,221,22.8,12.1,
2023-07-14,4,221,22.8,5.1,
2023-07-14,5,221,22.7,8.3,
2023-07-14,6,221,22.6,11.2,
2023-07-14,7,221,22.6,9.2,
2023-07-14,8,221,23.3,1.2,
2023-07-14,9,221,23.8,0.3,
2023-07-14,10,221,24.1,0.3,
2023-07-14,11,221,24.1,0.7,
2023-07-14,12,221,24.0,2.1,
2023-07-14,13,221,24.2,2.0,
2023-07-14,14,221,24.1,8.1,
2023-07-14,15,221,23.8,20.6,
2023-07-14,16,221,23.8,8.0,
2023-07-14,17,221,23.6,17.9,
2023-07-14,18,221,23.5,11.9,
2023-07-14,19,221,24.0,7.8,
2023-07-14,20,221,23.6,4.1,
2023-07-14,21,221,23.2,4.9,
2023-07-14,22,221,22.9,29.6,
2023-07-14,23,221,23.0,20.4,
2023-07-15,0,221,22.8,9.5,
2023-07-15,1,221,22.5,6.8,
2023-07-15,2,221,22.3,8.2,
2023-07-15,3,221,22.9,5.0,
2023-07-15,4,221,22.4,8.2,
2023-07-15,5,221,22.6,15.9,
2023-07-15,6,221,22.5,25.3,
2023-07-15,7,221,22.6,15.4,
2023-07-15,8,221,22.8,10.5,
2023-07-15,9,221,22.6,17.9,
2023-07-15,10,221,21.6,9.3,
2023-07-15,11,221,21.8,3.7,
2023-07-15,12,221,22.6,0.0,
2023-07-15,13,221,22.6,0.0,
2023-07-15,14,221,22.4,1.6,
2023-07-15,15,221,22.3,0.3,
2023-07-15,16,221,22.0,0.2,
2023-07-15,17,221,22.1,1.3,
2023-07-15,18,221,21.8,0.8,
2023-07-15,19,221,21.2,0.0,
2023-07-15,20,221,21.1,0.0,
2023-07-15,21,221,20.8,0.0,
2023-07-15,22,221,20.7,0.0,
2023-07-15,23,221,20.8,0.0,
2023-07-16,0,221,20.9,0.0,
2023-07-16,1,221,20.7,0.0,
2023-07-16,2,221,20.8,0.0,
2023-07-16,3,221,20.8,0.0,
2023-07-16,4,221,20.9,0.0,
2023-07-16,5,221,20.9,0.1,
2023-07-16,6,221,20.7,0.0,
2023-07-16,7,221,21.1,0.0,
2023-07-16,8,221,21.3,0.0,
2023-07-16,9,221,22.0,0.0,
2023-07-16,10,221,23.2,0.0,
2023-07-16,11,221,24.4,0.0,
2023-07-16,12,221,25.2,0.0,
2023-07-16,13,221,25.2,0.0,
2023-07-16,14,221,25.1,0.0,
2023-07-16,15,221,25.8,0.0,
2023-07-16,16,221,25.9,0.0,
2023-07-16,17,221,26.5,0.0,
2023-07-16,18,221,26.3,0.0,
2023-07-16,19,221,24.9,0.0,
2023-07-16,20,221,23.1,0.0,
2023-07-16,21,221,22.3,0.0,
2023-07-16,22,221,22.0,0.0,
2023-07-16,23,221,21.7,0.0,
2023-07-17,0,221,21.5,0.0,
2023-07-17,1,221,21.5,0.0,
2023-07-17,2,221,21.5,0.0,
2023-07-17,3,221,21.4,0.0,
2023-07-17,4,221,21.8,0.0,
2023-07-17,5,221,21.8,0.0,
2023-07-17,6,221,21.9,0.0,
2023-07-17,7,221,22.4,0.0,
2023-07-17,8,221,23.2,0.0,
2023-07-17,9,221,24.4,0.0,
2023-07-17,10,221,25.1,0.0,
2023-07-17,11,221,25.2,0.0,
2023-07-17,12,221,25.5,0.0,
2023-07-17,13,221,27.0,0.0,
2023-07-17,14,221,26.6,0.0,
2023-07-17,15,221,28.2,0.0,
2023-07-17,16,221,28.2,0.0,
2023-07-17,17,221,27.6,0.0,
2023-07-17,18,221,27.5,0.0,
2023-07-17,19,221,26.6,0.0,
2023-07-17,20,221,24.8,1.5,
2023-07-17,21,221,23.3,1.2,
2023-07-17,22,221,23.1,0.7,
2023-07-17,23,221,23.0,0.1,
2023-07-18,0,221,23.0,0.0,
2023-07-18,1,221,22.8,0.0,
2023-07-18,2,221,22.9,0.0,
2023-07-18,3,221,22.6,2.2,
2023-07-18,4,221,22.2,1.1,
2023-07-18,5,221,22.1,0.5,
2023-07-18,6,221,22.2,0.6,
2023-07-18,7,221,22.5,0.1,
2023-07-18,8,221,23.2,0.2,
2023-07-18,9,221,23.2,0.1,
2023-07-18,10,221,22.8,1.1,
2023-07-18,11,221,23.0,1.2,
2023-07-18,12,221,23.8,0.5,
2023-07-18,13,221,24.3,0.0,
2023-07-18,14,221,23.6,0.7,
2023-07-18,15,221,23.4,1.8,
2023-07-18,16,221,23.1,2.6,
2023-07-18,17,221,23.0,0.8,
2023-07-18,18,221,23.0,0.5,
2023-07-18,19,221,22.8,0.1,
2023-07-18,20,221,22.4,0.0,
2023-07-18,21,221,22.0,0.1,
2023-07-18,22,221,21.1,0.0,
2023-07-18,23,221,20.8,0.0,
2023-07-19,0,221,20.7,0.0,
2023-07-19,1,221,20.0,0.0,
2023-07-19,2,221,19.5,0.0,
2023-07-19,3,221,19.9,0.0,
2023-07-19,4,221,20.1,0.0,
2023-07-19,5,221,20.0,0.0,
2023-07-19,6,221,20.0,0.0,
2023-07-19,7,221,20.6,0.0,
2023-07-19,8,221,21.1,0.0,
2023-07-19,9,221,22.0,0.0,
2023-07-19,10,221,23.8,0.0,
2023-07-19,11,221,25.6,0.0,
2023-07-19,12,221,27.2,0.0,
2023-07-19,13,221,28.5,0.0,
2023-07-19,14,221,29.6,0.0,
2023-07-19,15,221,29.9,0.0,
2023-07-19,16,221,30.3,0.0,
2023-07-19,17,221,29.4,0.0,
2023-07-19,18,221,29.0,0.0,
2023-07-19,19,221,28.0,0.0,
2023-07-19,20,221,26.1,0.0,
2023-07-19,21,221,25.1,0.0,
2023-07-19,22,221,23.8,0.0,
2023-07-19,23,221,23.0,0.0,
2023-07-20,0,221,22.4,0.0,
2023-07-20,1,221,21.9,0.0,
2023-07-20,2,221,21.4,0.0,
2023-07-20,3,221,21.5,0.0,
2023-07-20,4,221,22.1,0.0,
2023-07-20,5,221,22.1,0.0,
2023-07-20,6,221,22.5,0.0,
2023-07-20,7,221,22.7,0.0,
2023-07-20,8,221,23.0,0.0,
2023-07-20,9,221,24.7,0.0,
2023-07-20,10,221,26.6,0.0,
2023-07-20,11,221,27.1,0.0,
2023-07-20,12,221,29.0,0.0,
2023-07-20,13,221,29.6,0.0,
2023-07-20,14,221,30.0,0.0,
2023-07-20,15,221,30.9,0.0,
2023-07-20,16,221,29.8,0.0,
2023-07-20,17,221,28.7,0.0,
2023-07-20,18,221,28.7,0.0,
2023-07-20,19,221,28.1,0.0,
2023-07-20,20,221,25.8,0.0,
2023-07-20,21,221,24.6,0.0,
2023-07-20,22,221,24.0,0.0,
2023-07-20,23,221,23.6,0.0,
2023-07-21,0,221,22.9,0.0,
2023-07-21,1,221,22.6,0.0,
2023-07-21,2,221,22.4,0.0,
2023-07-21,3,221,22.2,0.0,
2023-07-21,4,221,22.3,0.0,
2023-07-21,5,221,22.0,0.0,
2023-07-21,6,221,22.3,0.0,
2023-07-21,7,221,22.2,0.0,
2023-07-21,8,221,23.1,0.0,
2023-07-21,9,221,24.6,0.0,
2023-07-21,10,221,26.6,0.0,
2023-07-21,11,221,28.6,0.0,
2023-07-21,12,221,29.8,0.0,
2023-07-21,13,221,31.1,0.0,
2023-07-21,14,221,31.9,0.0,
2023-07-21,15,221,32.3,0.0,
2023-07-21,16,221,32.2,0.0,
2023-07-21,17,221,29.3,0.0,
2023-07-21,18,221,25.5,0.0,
2023-07-21,19,221,25.6,0.0,
2023-07-21,20,221,24.7,0.0,
2023-07-21,21,221,24.2,0.0,
2023-07-21,22,221,23.6,0.0,
2023-07-21,23,221,23.2,0.0,
2023-07-22,0,221,22.6,0.0,
2023-07-22,1,221,22.3,0.0,
2023-07-22,2,221,22.0,0.0,
2023-07-22,3,221,21.3,0.0,
2023-07-22,4,221,21.2,0.0,
2023-07-22,5,221,21.2,0.0,
2023-07-22,6,221,21.1,0.0,
2023-07-22,7,221,22.6,0.0,
2023-07-22,8,221,24.0,0.0,
2023-07-22,9,221,25.2,0.0,
2023-07-22,10,221,26.6,0.0,
2023-07-22,11,221,28.1,0.0,
2023-07-22,12,221,29.0,0.0,
2023-07-22,13,221,28.8,0.0,
2023-07-22,14,221,27.6,0.0,
2023-07-22,15,221,27.5,0.0,
2023-07-22,16,221,25.5,0.0,
2023-07-22,17,221,25.2,0.0,
2023-07-22,18,221,25.5,0.0,
2023-07-22,19,221,25.1,0.0,
2023-07-22,20,221,24.0,0.0,
2023-07-22,21,221,23.6,0.4,
2023-07-22,22,221,23.1,0.0,
2023-07-22,23,221,23.0,0.0,
2023-07-23,0,221,22.7,0.0,
2023-07-23,1,221,22.7,0.0,
2023-07-23,2,221,22.8,0.0,
2023-07-23,3,221,22.8,0.0,
2023-07-23,4,221,22.9,0.0,
2023-07-23,5,221,23.0,0.0,
2023-07-23,6,221,23.0,0.0,
2023-07-23,7,221,23.7,0.0,
2023-07-23,8,221,24.1,0.0,
2023-07-23,9,221,25.5,0.0,
2023-07-23,10,221,25.8,0.0,
2023-07-23,11,221,25.1,0.4,
2023-07-23,12,221,25.0,0.5,
2023-07-23,13,221,25.7,0.2,
2023-07-23,14,221,26.0,0.0,
2023-07-23,15,221,25.3,0.4,
2023-07-23,16,221,25.7,0.1,
2023-07-23,17,221,25.0,0.1,
2023-07-23,18,221,24.6,0.3,
2023-07-23,19,221,24.3,0.2,
2023-07-23,20,221,23.9,0.0,
2023-07-23,21,221,23.8,0.0,
2023-07-23,22,221,23.9,0.4,
2023-07-23,23,221,23.9,2.8,
2023-07-24,0,221,23.8,0.4,
2023-07-24,1,221,23.9,0.0,
2023-07-24,2,221,23.5,0.6,
2023-07-24,3,221,23.0,0.4,
2023-07-24,4,221,23.0,0.2,
2023-07-24,5,221,22.8,0.0,
2023-07-24,6,221,22.9,0.0,
2023-07-24,7,221,23.2,1.0,
2023-07-24,8,221,23.4,0.3,
2023-07-24,9,221,23.9,0.2,
2023-07-24,10,221,25.0,0.2,
2023-07-24,11,221,25.6,0.0,
2023-07-24,12,221,26.2,0.0,
2023-07-24,13,221,26.8,0.0,
2023-07-24,14,221,27.3,0.0,
2023-07-24,15,221,27.8,0.0,
2023-07-24,16,221,28.1,0.0,
2023-07-24,17,221,28.3,0.0,
2023-07-24,18,221,27.9,0.0,
2023-07-24,19,221,27.5,0.0,
2023-07-24,20,221,24.7,0.0,
2023-07-24,21,221,23.5,0.0,
2023-07-24,22,221,22.9,0.0,
2023-07-24,23,221,22.6,0.0,
2023-07-25,0,221,22.8,0.0,
2023-07-25,1,221,22.5,0.0,
2023-07-25,2,221,22.8,0.0,
2023-07-25,3,221,22.6,0.0,
2023-07-25,4,221,22.8,0.0,
2023-07-25,5,221,22.4,0.0,
2023-07-25,6,221,22.4,0.0,
2023-07-25,7,221,23.5,0.0,
2023-07-25,8,221,23.7,0.0,
2023-07-25,9,221,25.0,0.0,
2023-07-25,10,221,26.9,0.0,
2023-07-25,11,221,28.3,0.0,
2023-07-25,12,221,27.8,0.0,
2023-07-25,13,221,28.2,0.0,
2023-07-25,14,221,25.9,1.7,
2023-07-25,15,221,26.5,0.0,
2023-07-25,16,221,25.8,0.0,
2023-07-25,17,221,25.8,0.0,
2023-07-25,18,221,26.0,0.0,
2023-07-25,19,221,25.8,0.0,
2023-07-25,20,221,24.3,0.0,
2023-07-25,21,221,24.0,0.0,
2023-07-25,22,221,23.4,0.0,
2023-07-25,23,221,23.1,0.0,
2023-07-26,0,221,23.0,0.0,
2023-07-26,1,221,22.8,0.0,
2023-07-26,2,221,23.1,0.0,
2023-07-26,3,221,23.3,0.7,
2023-07-26,4,221,22.8,0.0,
2023-07-26,5,221,22.5,0.0,
2023-07-26,6,221,22.3,0.0,
2023-07-26,7,221,23.0,0.0,
2023-07-26,8,221,24.6,0.0,
2023-07-26,9,221,25.6,0.0,
2023-07-26,10,221,27.4,0.0,
2023-07-26,11,221,28.0,0.0,
2023-07-26,12,221,29.7,0.0,
2023-07-26,13,221,30.4,0.0,
2023-07-26,14,221,30.3,0.0,
2023-07-26,15,221,27.1,0.2,
2023-07-26,16,221,25.9,0.0,
2023-07-26,17,221,25.6,0.0,
2023-07-26,18,221,24.8,0.0,
2023-07-26,19,221,23.7,0.5,
2023-07-26,20,221,23.8,0.3,
2023-07-26,21,221,23.5,0.0,
2023-07-26,22,221,23.5,0.0,
2023-07-26,23,221,23.1,0.0,
2023-07-27,0,221,22.8,0.0,
2023-07-27,1,221,22.7,0.0,
2023-07-27,2,221,22.7,0.0,
2023-07-27,3,221,22.6,0.0,
2023-07-27,4,221,22.6,0.0,
2023-07-27,5,221,22.2,0.0,
2023-07-27,6,221,22.5,0.0,
2023-07-27,7,221,22.7,0.0,
2023-07-27,8,221,23.2,0.0,
2023-07-27,9,221,24.4,0.0,
2023-07-27,10,221,26.5,0.0,
2023-07-27,11,221,28.3,0.0,
2023-07-27,12,221,29.1,0.0,
2023-07-27,13,221,30.2,0.0,
2023-07-27,14,221,30.8,0.0,
2023-07-27,15,221,31.6,0.0,
2023-07-27,16,221,31.3,0.0,
2023-07-27,17,221,31.2,0.0,
2023-07-27,18,221,30.9,0.0,
2023-07-27,19,221,29.1,0.0,
2023-07-27,20,221,26.5,0.0,
2023-07-27,21,221,25.4,0.0,
2023-07-27,22,221,24.8,0.0,
